team,season,player_name,jersey_number,height,weight,college,player_id
NYG,2024,Jordan Murray,48.0,77.0,233.0,Hawaii,00-0038999
NYG,2024,Deonte Banks,3.0,74.0,205.0,Maryland,00-0039000
PHI,2024,Tyler Steen,56.0,78.0,315.0,Alabama,00-0039001
PHI,2024,Sydney Brown,21.0,70.0,205.0,Illinois,00-0039002
DEN,2024,Drew Sanders,41.0,77.0,233.0,Arkansas,00-0039003
NYJ,2024,Carter Warren,67.0,77.0,325.0,Pittsburgh,00-0039004
HOU,2024,Jaylon Thomas,72.0,77.0,326.0,Southern Methodist,00-0039005
KC,2024,Felix Anudike-Uzomah,97.0,76.0,255.0,Kansas State,00-0039006
ARI,2024,Garrett Williams,21.0,70.0,189.0,Syracuse,00-0039007
CHI,2024,Ricky Stromberg,67.0,76.0,315.0,Arkansas,00-0039008
HOU,2024,Dylan Horton,92.0,76.0,275.0,Texas Christian,00-0039009
PHI,2024,Braeden Daniels,72.0,76.0,297.0,Utah,00-0039010
PHI,2024,Nolan Smith,3.0,74.0,235.0,Georgia,00-0039013
CLE,2024,Dawand Jones,79.0,80.0,359.0,Ohio State,00-0039014
DET,2024,Jack Campbell,46.0,77.0,243.0,Iowa,00-0039018
NYG,2024,John Michael Schmitz,61.0,76.0,320.0,Minnesota,00-0039019
SEA,2024,Anthony Bradford,75.0,77.0,345.0,Louisiana State,00-0039020
CHI,2024,Roschon Johnson,23.0,72.0,222.0,Texas,00-0039021
CHI,2024,Joel Wilson,86.0,76.0,250.0,Central Michigan,00-0039023
LAC,2024,Nehemiah Shelton,38.0,74.0,185.0,San Jose State,00-0039028
NE,2024,Jake Andrews,67.0,75.0,325.0,Troy,00-0039030
IND,2024,Adetomiwa Adebawore,95.0,74.0,280.0,Northwestern,00-0039031
TEN,2024,Tyjae Spears,2.0,71.0,195.0,Tulane,00-0039032
TEN,2024,Peter Skoronski,77.0,76.0,294.0,Northwestern,00-0039034
SF,2024,DaShaun White,47.0,72.0,228.0,Oklahoma,00-0039038
MIA,2024,De'Von Achane,28.0,69.0,185.0,Texas A&amp;M,00-0039040
ARI,2024,Elijah Higgins,84.0,75.0,234.0,Stanford,00-0039041
MIA,2024,Ryan Hayes,76.0,78.0,305.0,Michigan,00-0039042
MIN,2024,DeWayne McBride,27.0,71.0,210.0,Alabama-Birmingham,00-0039046
SEA,2024,Derick Hall,58.0,75.0,256.0,Auburn,00-0039047
ATL,2024,Matthew Bergeron,65.0,77.0,322.0,Syracuse,00-0039048
TB,2024,SirVocea Dennis,8.0,72.0,230.0,Pittsburgh,00-0039049
TB,2024,Payne Durham,87.0,77.0,255.0,Purdue,00-0039050
TB,2024,Josh Hayes,32.0,72.0,189.0,Kansas State,00-0039051
TB,2024,Trey Palmer,10.0,73.0,190.0,Nebraska,00-0039052
TB,2024,Jose Ramirez,33.0,74.0,252.0,Eastern Michigan,00-0039053
NE,2024,Marte Mapu,15.0,75.0,216.0,Sacramento State,00-0039054
LA,2024,Steve Avila,73.0,75.0,330.0,Texas Christian,00-0039058
LA,2024,Ethan Evans,42.0,75.0,235.0,Wingate,00-0039059
ARI,2024,Jason Taylor II,25.0,72.0,215.0,Oklahoma State,00-0039060
LA,2024,Desjuan Johnson,94.0,75.0,275.0,Toledo,00-0039061
DAL,2024,Jonathan Mingo,81.0,74.0,225.0,Mississippi,00-0039062
TB,2024,Calijah Kancey,94.0,72.0,275.0,Pittsburgh,00-0039063
BAL,2024,Zay Flowers,4.0,69.0,172.0,Boston College,00-0039064
DET,2024,Sam LaPorta,87.0,75.0,249.0,Iowa,00-0039065
LV,2024,Michael Mayer,87.0,76.0,265.0,Notre Dame,00-0039066
KC,2024,Rashee Rice,4.0,73.0,203.0,Southern Methodist,00-0039067
TB,2024,Yaya Diaby,0.0,75.0,270.0,Louisville,00-0039068
IND,2024,Michael Tutsie,38.0,71.0,189.0,North Dakota State,00-0039069
CHI,2024,Gervon Dexter Sr.,99.0,78.0,313.0,Florida,00-0039070
CHI,2024,Tyrique Stevenson,29.0,72.0,214.0,Miami,00-0039071
LV,2024,Jakorian Bennett,0.0,71.0,195.0,Maryland,00-0039072
LA,2024,Davis Allen,87.0,78.0,250.0,Clemson,00-0039074
LA,2024,Puka Nacua,17.0,74.0,205.0,Brigham Young,00-0039075
LA,2024,Nick Hampton,31.0,75.0,225.0,Appalachian State,00-0039076
LA,2024,Warren McClendon Jr.,71.0,76.0,300.0,Georgia,00-0039077
WAS,2024,Bo Bauer,51.0,74.0,235.0,Notre Dame,00-0039099
LA,2024,Stetson Bennett,13.0,71.0,190.0,Georgia,00-0039107
HOU,2024,Will Anderson Jr.,51.0,76.0,243.0,Alabama,00-0039108
PIT,2024,Broderick Jones,77.0,77.0,310.0,Georgia,00-0039109
PIT,2024,Keeanu Benton,95.0,76.0,290.0,Wisconsin,00-0039110
LAC,2024,Tuli Tuipulotu,45.0,75.0,290.0,Southern California,00-0039111
GB,2024,Lukas Van Ness,90.0,77.0,275.0,Iowa,00-0039112
MIA,2024,Cam Smith,24.0,73.0,188.0,South Carolina,00-0039133
LA,2024,Tre Tomlinson,6.0,69.0,180.0,Texas Christian,00-0039134
PHI,2024,Ochaun Mathis,32.0,77.0,260.0,Nebraska,00-0039135
LA,2024,Zach Evans,21.0,72.0,215.0,Mississippi,00-0039136
LA,2024,Byron Young,0.0,74.0,245.0,Tennessee,00-0039137
LA,2024,Kobie Turner,91.0,74.0,290.0,Wake Forest,00-0039138
DET,2024,Jahmyr Gibbs,26.0,69.0,200.0,Alabama,00-0039139
PHI,2024,Kelee Ringo,22.0,74.0,205.0,Georgia,00-0039140
DET,2024,Brian Branch,32.0,72.0,193.0,Alabama,00-0039141
NYJ,2024,Will McDonald IV,99.0,76.0,236.0,Iowa State,00-0039142
NO,2024,Isaiah Foskey,55.0,77.0,280.0,Notre Dame,00-0039143
GB,2024,Luke Musgrave,88.0,78.0,252.0,Oregon State,00-0039144
NYJ,2024,Joe Tippmann,66.0,78.0,317.0,Wisconsin,00-0039145
GB,2024,Jayden Reed,11.0,71.0,190.0,Michigan State,00-0039146
NE,2024,Christian Gonzalez,0.0,73.0,201.0,Oregon,00-0039147
NE,2024,Keion White,99.0,77.0,286.0,Georgia Tech,00-0039148
WAS,2024,Quan Martin,20.0,72.0,195.0,Illinois,00-0039149
CAR,2024,Bryce Young,9.0,70.0,194.0,Alabama,00-0039150
WAS,2024,Emmanuel Forbes,13.0,72.0,180.0,Mississippi State,00-0039151
TEN,2024,Will Levis,8.0,76.0,232.0,Kentucky,00-0039152
ARI,2024,BJ Ojulari,18.0,74.0,250.0,Louisiana State,00-0039155
IND,2024,Julius Brents,29.0,75.0,202.0,Kansas State,00-0039156
TB,2024,Cody Mauch,69.0,78.0,301.0,North Dakota State,00-0039157
IND,2024,Blake Freeland,73.0,79.0,305.0,Brigham Young,00-0039158
HOU,2024,C.J. Stroud,7.0,75.0,218.0,Ohio State,00-0039163
IND,2024,Anthony Richardson,5.0,76.0,232.0,Florida,00-0039164
SEA,2024,Zach Charbonnet,26.0,73.0,220.0,UCLA,00-0039165
SEA,2024,Andrew Whitaker,45.0,73.0,174.0,"Washington, Mo.",00-0039166
PIT,2024,Joey Porter Jr.,24.0,74.0,194.0,Penn State,00-0039167
SEA,2024,Devon Witherspoon,21.0,72.0,180.0,Illinois,00-0039169
DET,2024,Jake Bates,39.0,70.0,202.0,Arkansas,00-0039172
SEA,2024,Kenneth Odumegwu,77.0,78.0,0.0,No College,00-0039173
KC,2024,Chukwuebuka Godrick,72.0,77.0,293.0,No College,00-0039174
ATL,2024,Junior Aho,79.0,76.0,272.0,Southern Methodist,00-0039175
LAC,2024,Basil Okoye,69.0,78.0,315.0,No College,00-0039176
LV,2024,David Agoha,55.0,76.0,252.0,No College,00-0039177
IND,2024,Austin Ajiake,58.0,73.0,220.0,Nevada-Las Vegas,00-0039178
TB,2024,Lwal Uguak,75.0,77.0,271.0,Texas Christian,00-0039206
IND,2024,Durell Nchami,74.0,76.0,260.0,Maryland,00-0039207
CLE,2024,Marvin Moody,36.0,74.0,230.0,Tulane,00-0039224
JAX,2024,Louis Rees-Zammit,84.0,75.0,194.0,No College,00-0039228
NO,2024,Charlie Smyth,39.0,76.0,210.0,No College,00-0039229
NYG,2024,Dante Miller,25.0,70.0,200.0,South Carolina,00-0039230
JAX,2024,Patrick Murtagh,88.0,78.0,220.0,No College,00-0039231
BAL,2024,Nate Wiggins,2.0,73.0,185.0,Clemson,00-0039232
BAL,2024,Roger Rosengarten,70.0,77.0,300.0,Washington,00-0039233
BAL,2024,T.J. Tampa,27.0,73.0,200.0,Iowa State,00-0039234
BAL,2024,Sanoussi Kane,28.0,71.0,215.0,Purdue,00-0039235
PHI,2024,Johnny Wilson,89.0,78.0,237.0,Florida State,00-0039236
BAL,2024,Nick Samac,61.0,76.0,305.0,Michigan State,00-0039237
TB,2024,Michael Pratt,11.0,75.0,220.0,Tulane,00-0039238
GB,2024,Kalen King,34.0,71.0,190.0,Penn State,00-0039239
BAL,2024,Beau Brade,24.0,72.0,200.0,Maryland,00-0039241
BAL,2024,Corey Bullock,67.0,75.0,331.0,Maryland,00-0039242
LV,2024,Chris Collier,38.0,71.0,195.0,Lock Haven,00-0039244
SEA,2024,Ryan Cooper Jr.,31.0,71.0,187.0,Oregon State,00-0039245
BAL,2024,Darrian Dalcourt,76.0,75.0,305.0,Alabama,00-0039246
BAL,2024,Joe Evans,48.0,73.0,252.0,Iowa,00-0039247
BAL,2024,Deion Jennings,56.0,72.0,235.0,Rutgers,00-0039250
MIN,2024,Julian Pearl,72.0,78.0,315.0,Illinois,00-0039251
KC,2024,Randen Plattner,59.0,75.0,241.0,Kansas State,00-0039252
NE,2024,Yvandy Rigby,47.0,74.0,230.0,Temple,00-0039253
BAL,2024,Mike Rigerman,35.0,74.0,260.0,Findlay,00-0039254
CAR,2024,Tayvion Robinson,39.0,71.0,194.0,Kentucky,00-0039255
BAL,2024,Riley Sharp,84.0,78.0,248.0,Oregon State,00-0039256
BAL,2024,Darrell Simpson,78.0,78.0,345.0,Tulsa,00-0039257
BAL,2024,Jordan Toles,,73.0,209.0,Morgan State,00-0039258
BAL,2024,Dayton Wade,82.0,69.0,175.0,Mississippi,00-0039259
BAL,2024,Tramel Walthour,94.0,75.0,270.0,Georgia,00-0039260
BAL,2024,Isaiah Washington,86.0,75.0,210.0,Rutgers,00-0039261
LV,2024,Gottlieb Ayedze,66.0,77.0,320.0,Maryland,00-0039262
LAC,2024,McCallan Castles,46.0,76.0,252.0,Tennessee,00-0039263
WAS,2024,Anim Dankwah,62.0,80.0,362.0,Howard,00-0039264
PHI,2024,Gabe Hall,96.0,78.0,292.0,Baylor,00-0039265
CIN,2024,Kendall Milton,36.0,74.0,220.0,Georgia,00-0039266
PHI,2024,Andre' Sam,31.0,70.0,190.0,Louisiana State,00-0039267
JAX,2024,Peter Bowden,43.0,74.0,217.0,Wisconsin,00-0039268
GB,2024,James Ester,65.0,75.0,298.0,Northern Illinois,00-0039269
GB,2024,Ralen Goforth,44.0,73.0,237.0,Washington,00-0039270
GB,2024,Jarveon Howard,35.0,70.0,202.0,Alcorn State,00-0039271
GB,2024,Donovan Jennings,67.0,76.0,333.0,South Florida,00-0039272
GB,2024,Trente Jones,,77.0,325.0,Michigan,00-0039273
GB,2024,Messiah Swinson,48.0,80.0,260.0,Arizona State,00-0039275
NYJ,2024,Al Blades Jr.,34.0,73.0,188.0,Duke,00-0039276
NYJ,2024,Jimmy Ciarlo,45.0,74.0,225.0,Army,00-0039277
NYJ,2024,Tyler Harrell,84.0,72.0,200.0,Miami,00-0039278
NYJ,2024,Tyreek Johnson,,75.0,270.0,South Carolina,00-0039281
NYJ,2024,Myles Jones,,76.0,190.0,Duke,00-0039282
NYJ,2024,Brady Latham,63.0,77.0,312.0,Arkansas,00-0039283
NYJ,2024,Braiden McGregor,91.0,78.0,267.0,Michigan,00-0039284
NYJ,2024,Jarius Monroe,39.0,74.0,205.0,Tulane,00-0039285
NYJ,2024,Marcus Riley,87.0,71.0,175.0,Florida A&amp;M,00-0039286
NYJ,2024,Lincoln Sefcik,47.0,75.0,230.0,South Alabama,00-0039287
NYJ,2024,Jackson Sirmon,49.0,74.0,240.0,California,00-0039288
NYJ,2024,Leonard Taylor III,96.0,75.0,305.0,Miami,00-0039289
NYJ,2024,Willie Tyler,64.0,78.0,320.0,Louisville,00-0039290
NYJ,2024,Eric Watts,58.0,77.0,277.0,Connecticut,00-0039291
CAR,2024,Shemar Bartholomew,27.0,73.0,200.0,Georgia Southern,00-0039292
SEA,2024,Sundiata Anderson,47.0,77.0,240.0,Grambling,00-0039293
SEA,2024,Nelson Ceaser,46.0,75.0,250.0,Houston,00-0039294
SEA,2024,Easton Gibbs,56.0,74.0,230.0,Wyoming,00-0039296
NYG,2024,Garret Greenfield,76.0,79.0,305.0,South Dakota State,00-0039297
SEA,2024,Hayden Hatten,84.0,74.0,205.0,Idaho,00-0039298
SEA,2024,George Holani,36.0,70.0,210.0,Boise State,00-0039299
SEA,2024,Carlton Johnson,37.0,72.0,165.0,Fresno State,00-0039300
SEA,2024,Devere Levelston,98.0,75.0,275.0,Southern Methodist,00-0039301
SEA,2024,Kobe Lewis,44.0,70.0,215.0,Florida Atlantic,00-0039302
SEA,2024,Mike Novitsky,,77.0,300.0,Kansas,00-0039303
CHI,2024,Ro Torrence,37.0,75.0,200.0,Arizona State,00-0039304
NE,2024,Jack Westover,87.0,75.0,248.0,Washington,00-0039305
SEA,2024,Dee Williams,33.0,70.0,194.0,Tennessee,00-0039306
SEA,2024,Rason Williams,,76.0,280.0,Louisiana Tech,00-0039307
SEA,2024,TaMerik Williams,,73.0,227.0,North Dakota State,00-0039308
SEA,2024,Byron Murphy II,91.0,72.0,308.0,Texas,00-0039309
PHI,2024,Trevor Keegan,79.0,77.0,320.0,Michigan,00-0039310
KC,2024,Emani Bailey,40.0,67.0,207.0,Texas Christian,00-0039311
NE,2024,Miles Battle,35.0,76.0,205.0,Utah,00-0039312
KC,2024,Swayze Bozeman,55.0,73.0,225.0,Southern Mississippi,00-0039313
KC,2024,Phillip Brooks,88.0,68.0,171.0,Kansas State,00-0039314
KC,2024,Baylor Cupp,47.0,78.0,260.0,Texas Tech,00-0039316
KC,2024,Ethan Driskell,75.0,80.0,329.0,Marshall,00-0039317
NE,2024,Curtis Jacobs,52.0,73.0,235.0,Penn State,00-0039318
KC,2024,Fabien Lovett Sr.,96.0,75.0,310.0,Florida State,00-0039319
KC,2024,Griffin McDowell,68.0,77.0,282.0,Chattanooga,00-0039320
KC,2024,McKade Mettauer,70.0,75.0,316.0,Oklahoma,00-0039321
KC,2024,D.J. Miller,38.0,71.0,190.0,Kent State,00-0039322
CIN,2024,Ryan Rehkow,8.0,77.0,235.0,Brigham Young,00-0039323
KC,2024,Christian Roland-Wallace,30.0,71.0,200.0,Southern California,00-0039324
KC,2024,Carson Steele,42.0,72.0,225.0,UCLA,00-0039325
KC,2024,Nick Torres,79.0,78.0,320.0,Villanova,00-0039326
PIT,2024,Luquay Washington,40.0,75.0,230.0,Central Connecticut State,00-0039327
SEA,2024,Buddha Jones,62.0,75.0,317.0,Troy,00-0039328
GB,2024,Julian Hicks,81.0,74.0,201.0,"Albany, N.Y.",00-0039329
GB,2024,Dimitri Stanley,19.0,72.0,200.0,Iowa State,00-0039330
BAL,2024,Emory Jones,10.0,75.0,210.0,Cincinnati,00-0039331
BAL,2024,C.J. Ravenell,68.0,77.0,287.0,Missouri Western,00-0039332
BUF,2024,Brandon Codrington,29.0,69.0,185.0,North Carolina Central,00-0039333
NYJ,2024,Andrew Peasley,14.0,74.0,218.0,Wyoming,00-0039334
KC,2024,Jaaron Hayek,89.0,73.0,200.0,Villanova,00-0039336
NYG,2024,Malik Nabers,1.0,72.0,195.0,Louisiana State,00-0039337
LV,2024,Brock Bowers,89.0,76.0,230.0,Georgia,00-0039338
NO,2024,Taliese Fuaga,75.0,78.0,334.0,Oregon State,00-0039339
IND,2024,Laiatu Latu,97.0,77.0,265.0,UCLA,00-0039340
DAL,2024,Tyler Guyton,60.0,79.0,328.0,Oklahoma,00-0039341
CAR,2024,Xavier Legette,17.0,75.0,227.0,South Carolina,00-0039342
HOU,2024,Kamari Lassiter,4.0,72.0,180.0,Georgia,00-0039343
CAR,2024,Jonathon Brooks,24.0,72.0,207.0,Texas,00-0039344
SF,2024,Renardo Green,31.0,72.0,186.0,Florida State,00-0039345
LAC,2024,Junior Colson,25.0,75.0,247.0,Michigan,00-0039346
CAR,2024,Trevin Wallace,56.0,73.0,241.0,Kentucky,00-0039347
DAL,2024,Cooper Beebe,56.0,76.0,335.0,Kansas State,00-0039348
LV,2024,DJ Glaze,71.0,76.0,305.0,Maryland,00-0039349
CLE,2024,Zak Zinter,70.0,78.0,315.0,Michigan,00-0039350
SF,2024,Dominick Puni,77.0,77.0,320.0,Kansas,00-0039351
DAL,2024,Marist Liufau,35.0,74.0,239.0,Notre Dame,00-0039352
JAX,2024,Jarrian Jones,22.0,71.0,191.0,Florida State,00-0039353
CIN,2024,McKinnley Jackson,93.0,74.0,325.0,Texas A&amp;M,00-0039354
WAS,2024,Luke McCaffrey,12.0,74.0,195.0,Rice,00-0039355
CAR,2024,Ja'Tavion Sanders,85.0,76.0,243.0,Texas,00-0039356
LV,2024,Decamerion Richardson,25.0,74.0,195.0,Mississippi State,00-0039357
PIT,2024,Mason McCormick,66.0,77.0,305.0,South Dakota State,00-0039358
HOU,2024,Cade Stover,87.0,76.0,251.0,Ohio State,00-0039359
SF,2024,Malik Mustapha,6.0,70.0,197.0,Wake Forest,00-0039360
TB,2024,Bucky Irving,7.0,70.0,195.0,Oregon,00-0039361
DET,2024,Giovanni Manu,59.0,79.0,350.0,"British Columbia, Can.",00-0039362
SF,2024,Isaac Guerendo,31.0,72.0,225.0,Louisville,00-0039363
DET,2024,Sione Vaki,33.0,71.0,208.0,Utah,00-0039364
SF,2024,Jacob Cowing,19.0,69.0,170.0,Arizona,00-0039365
LAC,2024,Tarheeb Still,29.0,73.0,196.0,Maryland,00-0039366
ARI,2024,Xavier Thomas,54.0,74.0,245.0,Clemson,00-0039367
WAS,2024,Jordan Magee,58.0,75.0,225.0,Temple,00-0039368
LAC,2024,Cam Hart,20.0,74.0,205.0,Notre Dame,00-0039369
ATL,2024,JD Bertrand,40.0,73.0,233.0,Notre Dame,00-0039370
DEN,2024,Kris Abrams-Draine,31.0,71.0,178.0,Missouri,00-0039371
TEN,2024,Jarvis Brownlee Jr.,29.0,70.0,190.0,Louisville,00-0039372
DEN,2024,Audric Estimé,23.0,71.0,227.0,Notre Dame,00-0039373
LV,2024,Tommy Eichenberg,45.0,74.0,239.0,Ohio State,00-0039374
CIN,2024,Josh Newton,28.0,71.0,190.0,Texas Christian,00-0039375
NO,2024,Spencer Rattler,18.0,72.0,218.0,South Carolina,00-0039376
IND,2024,Jaylon Carlies,57.0,75.0,219.0,Missouri,00-0039377
JAX,2024,Deantre Prince,24.0,72.0,185.0,Mississippi,00-0039378
CLE,2024,Jamari Thrash,80.0,72.0,185.0,Louisville,00-0039379
CAR,2024,Chau Smith-Wade,26.0,71.0,176.0,Washington State,00-0039380
WAS,2024,Dominique Hampton,45.0,75.0,220.0,Washington,00-0039381
ARI,2024,Christian Jones,75.0,77.0,333.0,Texas,00-0039382
IND,2024,Jaylin Simpson,30.0,72.0,178.0,Auburn,00-0039383
NYG,2024,Tyrone Tracy Jr.,29.0,71.0,210.0,Purdue,00-0039384
JAX,2024,Keilan Robinson,31.0,68.0,188.0,Texas,00-0039385
NO,2024,Bub Means,16.0,74.0,215.0,Pittsburgh,00-0039386
DAL,2024,Caelen Carson,21.0,72.0,195.0,Wake Forest,00-0039387
NO,2024,Jaylan Ford,53.0,74.0,234.0,Texas,00-0039388
PIT,2024,Logan Lee,61.0,77.0,291.0,Iowa,00-0039389
NE,2024,Marcellas Dial Jr.,27.0,72.0,195.0,South Carolina,00-0039390
LAC,2024,Kimani Vidal,30.0,68.0,215.0,Troy,00-0039391
TEN,2024,Jha'Quan Jackson,19.0,69.0,185.0,Tulane,00-0039392
ATL,2024,Jase McClellan,30.0,71.0,212.0,Alabama,00-0039393
ATL,2024,Casey Washington,82.0,72.0,200.0,Illinois,00-0039394
HOU,2024,Jamal Hill,56.0,72.0,199.0,Oregon,00-0039395
DET,2024,Mekhi Wingo,94.0,72.0,295.0,Louisiana State,00-0039396
ARI,2024,Tejhaun Palmer,83.0,74.0,210.0,Alabama-Birmingham,00-0039397
NE,2024,Joe Milton III,19.0,77.0,235.0,Tennessee,00-0039398
CIN,2024,Tanner McLachlan,84.0,77.0,245.0,Arizona,00-0039399
BUF,2024,Zion Logue,97.0,78.0,310.0,Georgia,00-0039400
NO,2024,Khristian Boyd,97.0,74.0,305.0,Northern Iowa,00-0039401
CAR,2024,Jaden Crumedy,96.0,77.0,315.0,Mississippi State,00-0039402
CIN,2024,Micah Abraham,40.0,71.0,185.0,Marshall,00-0039403
MIN,2024,Will Reichard,16.0,73.0,194.0,Alabama,00-0039404
HOU,2024,Jawhar Jordan,42.0,70.0,185.0,Louisville,00-0039405
CLE,2024,Nathaniel Watson,40.0,72.0,245.0,Mississippi State,00-0039406
LV,2024,Dylan Laube,23.0,70.0,208.0,New Hampshire,00-0039407
DET,2024,Christian Mahogany,73.0,75.0,322.0,Boston College,00-0039408
JAX,2024,Cam Little,39.0,73.0,179.0,Arkansas,00-0039409
DAL,2024,Ryan Flournoy,80.0,73.0,197.0,Southeast Missouri,00-0039410
TB,2024,Elijah Klein,79.0,76.0,319.0,Texas-El Paso,00-0039411
WAS,2024,Javontae Jean-Baptiste,90.0,76.0,255.0,Notre Dame,00-0039412
LV,2024,Trey Taylor,37.0,72.0,210.0,Air Force,00-0039413
CIN,2024,Daijahn Anthony,33.0,72.0,205.0,Mississippi,00-0039414
LAC,2024,Brenden Rice,82.0,75.0,210.0,Southern California,00-0039415
ARI,2024,Jaden Davis,39.0,70.0,182.0,Miami,00-0039416
CLE,2024,Myles Harden,26.0,71.0,200.0,South Dakota,00-0039417
LV,2024,MJ Devonshire,26.0,71.0,190.0,Pittsburgh,00-0039418
MIN,2024,Michael Jurgens,65.0,76.0,311.0,Wake Forest,00-0039419
NE,2024,Jaheim Bell,88.0,74.0,239.0,Florida State,00-0039420
MIN,2024,Levi Drake Rodriguez,50.0,76.0,290.0,Texas A&amp;M-Commerce,00-0039421
DAL,2024,Nathan Thomas,62.0,77.0,334.0,Louisiana-Lafayette,00-0039422
LV,2024,Jonah Laulu,96.0,77.0,289.0,Oklahoma,00-0039423
DEN,2024,Devaughn Vele,17.0,77.0,210.0,Utah,00-0039424
JAX,2024,Myles Cole,59.0,78.0,280.0,Texas Tech,00-0039425
CIN,2024,Matt Lee,62.0,76.0,295.0,Miami,00-0039426
HOU,2024,Solomon Byrd,50.0,75.0,250.0,Southern California,00-0039427
NO,2024,Josiah Ezirim,72.0,78.0,320.0,Eastern Kentucky,00-0039428
CLE,2024,Michael Barrett,48.0,72.0,239.0,Michigan,00-0039429
TEN,2024,James Williams,52.0,76.0,215.0,Miami,00-0039430
CLE,2024,Jowon Briggs,97.0,73.0,297.0,Cincinnati,00-0039431
CIN,2024,Justin Rogers,53.0,75.0,346.0,Auburn,00-0039432
NE,2024,Marcus Harris,58.0,75.0,295.0,Auburn,00-0039433
HOU,2024,LaDarius Henderson,77.0,76.0,315.0,Michigan,00-0039434
SF,2024,Tatum Bethune,48.0,72.0,230.0,Florida State,00-0039435
TEN,2024,Jaylen Harrell,92.0,76.0,242.0,Michigan,00-0039436
GB,2024,Cornelius Johnson,83.0,75.0,208.0,Michigan,00-0039437
DEN,2024,Nick Gargiulo,66.0,77.0,327.0,South Carolina,00-0039438
DET,2024,Jalon Calhoun,80.0,71.0,189.0,Duke,00-0039439
NE,2024,Steele Chambers,43.0,73.0,232.0,Ohio State,00-0039440
DET,2024,Duke Clemens,63.0,75.0,302.0,UCLA,00-0039441
DET,2024,Kingsley Eguakun,65.0,75.0,300.0,Florida,00-0039442
DET,2024,Chelen Garnes,35.0,71.0,207.0,Wake Forest,00-0039443
DET,2024,DaRon Gilbert,53.0,73.0,222.0,Northern Illinois,00-0039444
DET,2024,Hogan Hatten,49.0,74.0,220.0,Idaho,00-0039445
NYG,2024,Bryan Hudson,61.0,77.0,305.0,Louisville,00-0039446
DET,2024,Nate Lynn,57.0,75.0,255.0,William &amp; Mary,00-0039447
DET,2024,Loren Strickland,24.0,70.0,204.0,Ball State,00-0039448
DET,2024,James Turner,43.0,72.0,196.0,Michigan,00-0039449
DET,2024,Isaac Ukwu,45.0,75.0,260.0,Mississippi,00-0039450
CIN,2024,Isaiah Williams,18.0,70.0,185.0,Illinois,00-0039451
LAC,2024,Isaac Rex,85.0,78.0,255.0,Brigham Young,00-0039452
DET,2024,Morice Norris Jr.,39.0,71.0,198.0,Fresno State,00-0039453
PIT,2024,Beanie Bishop Jr.,31.0,69.0,184.0,West Virginia,00-0039454
PIT,2024,Daijun Edwards,31.0,70.0,201.0,Georgia,00-0039455
SEA,2024,John Rhys Plumlee,18.0,72.0,200.0,Central Florida,00-0039456
CAR,2024,Jacoby Windmon,41.0,74.0,250.0,Michigan State,00-0039457
NYJ,2024,Brenden Bates,84.0,77.0,251.0,Kentucky,00-0039458
CHI,2024,Theo Benedet,62.0,79.0,305.0,"British Columbia, Can.",00-0039459
CHI,2024,Carl Jones,50.0,74.0,230.0,UCLA,00-0039460
CHI,2024,Jamree Kromah,58.0,76.0,275.0,James Madison,00-0039461
CHI,2024,Peter LeBlanc,82.0,74.0,189.0,Louisiana-Lafayette,00-0039462
CHI,2024,Keith Randolph Jr.,67.0,77.0,300.0,Illinois,00-0039463
CHI,2024,Austin Reed,16.0,73.0,220.0,Western Kentucky,00-0039464
CHI,2024,Reddy Steward,27.0,71.0,178.0,Troy,00-0039465
CHI,2024,Ian Wheeler,33.0,71.0,205.0,Howard,00-0039466
BUF,2024,Keaton Bills,60.0,76.0,316.0,Utah,00-0039467
BUF,2024,Gunner Britton,61.0,78.0,312.0,Auburn,00-0039468
BUF,2024,Te'Cory Couch,33.0,70.0,175.0,Miami,00-0039469
BUF,2024,Branson Deen,53.0,73.0,280.0,Miami,00-0039470
BUF,2024,Frank Gore Jr.,20.0,68.0,200.0,Southern Mississippi,00-0039471
BUF,2024,Mike Edwards,65.0,77.0,355.0,Campbell,00-0039472
HOU,2024,Xavier Johnson,89.0,73.0,210.0,Ohio State,00-0039473
BUF,2024,Lawrence Keys,82.0,71.0,170.0,Tulane,00-0039474
BUF,2024,Keni-H Lovely,38.0,70.0,176.0,Western Michigan,00-0039475
BUF,2024,Rondell Bothroyd,97.0,75.0,273.0,Oklahoma,00-0039476
TB,2024,Jack Browning,5.0,71.0,190.0,San Diego State,00-0039477
BUF,2024,David Ugwoegbu,55.0,76.0,250.0,Houston,00-0039478
MIA,2024,Je'Quan Burton,42.0,70.0,187.0,Florida Atlantic,00-0039479
MIA,2024,Jordan Colbert,34.0,74.0,215.0,Rhode Island,00-0039480
MIA,2024,Storm Duck,36.0,72.0,200.0,Louisville,00-0039481
MIA,2024,Gavin Hardison,16.0,75.0,215.0,Texas-El Paso,00-0039482
MIA,2024,Isaiah Johnson,37.0,75.0,205.0,Syracuse,00-0039483
MIA,2024,Matthew Jones,62.0,76.0,315.0,Ohio State,00-0039484
MIA,2024,Andrew Meyer,60.0,75.0,302.0,Texas-El Paso,00-0039485
MIA,2024,Grayson Murphy,59.0,74.0,260.0,UCLA,00-0039486
MIA,2024,Leonard Payne,78.0,75.0,300.0,Colorado,00-0039487
NE,2024,Mark Perry,34.0,72.0,215.0,Texas Christian,00-0039488
